,Conference,Location,Points,FG made,FG attempts,3P made,3P attempts,FT made,FT attempts,Off Reb,Team Reb,Assists,Steals,Blocks,turnovers,Pers Fouls,Opponent Conf,Points opp,FG made opp,FG attempts opp,3P made opp,3P attempts opp,FT made opp,FT attempts opp,Off Reb opp,Team Reb opp,Assists opp,Steals opp,Blocks opp,turnovers opp,Pers Fouls opp
3517,SEC,@,71,27,57,5,15,12,18,6,30,10,6,2,13,22,SEC,73,24,54,5,22,20,27,4,29,9,7,4,9,18
3518,SEC,N,62,22,64,6,23,12,17,9,40,7,6,4,8,16,SEC,72,24,56,11,27,13,17,3,39,12,2,2,9,15
3519,SEC,N,65,23,50,8,21,11,18,5,32,10,6,1,9,10,ACC,39,16,54,1,15,6,7,8,28,8,4,3,11,17
3520,SEC,N,84,28,62,8,22,20,28,11,31,10,4,7,13,24,BigTen,83,28,55,7,17,20,30,8,32,14,9,2,13,26
3521,SEC,N,70,25,60,7,26,13,14,9,24,11,7,5,14,21,SEC,77,26,53,2,10,23,31,10,31,7,4,2,11,17
3522,SEC,,61,23,53,4,15,11,18,12,36,10,5,6,13,24,BigTen,46,10,52,2,26,24,32,15,30,2,7,0,15,17
3523,SEC,N,64,23,51,4,13,14,19,9,33,13,12,1,15,21,ACC,50,14,44,6,15,16,26,8,27,9,6,2,17,19
3524,SEC,,60,22,62,2,16,14,20,13,32,10,8,4,13,22,ACC,62,21,51,3,16,17,27,11,34,8,9,5,14,21
3525,SEC,@,67,26,61,5,17,10,17,11,34,11,7,8,7,23,SEC,61,17,47,4,13,23,30,10,38,10,2,3,15,17
3526,SEC,,67,20,55,5,20,22,31,13,40,12,10,3,20,19,SEC,56,17,55,5,17,17,23,10,30,8,9,3,21,23
3527,SEC,@,63,20,57,9,25,14,19,10,36,9,6,4,14,19,SEC,53,20,56,1,17,12,17,8,34,8,2,0,14,21
3528,SEC,,77,26,60,11,24,14,25,8,24,13,9,2,7,22,SEC,75,24,49,5,9,22,28,8,32,12,6,5,14,20
3529,SEC,@,77,27,54,6,15,17,29,5,22,12,4,2,11,15,SEC,73,27,51,11,27,8,12,6,30,12,5,4,18,27
3530,SEC,@,62,24,56,1,9,13,22,8,31,7,6,1,10,22,SEC,71,20,45,9,25,22,32,7,33,9,4,8,14,22
3531,SEC,,63,17,50,4,19,25,34,13,35,9,10,1,16,14,SEC,57,20,55,7,26,10,12,9,29,10,6,7,18,26
3532,SEC,@,70,23,63,9,29,15,24,11,30,17,8,3,12,25,SEC,75,24,52,8,17,19,30,9,38,11,3,4,17,20
3533,SEC,N,88,27,63,7,22,27,32,12,33,16,8,2,11,22,ACC,81,22,53,10,27,27,29,8,31,11,6,7,18,26
3534,SEC,N,70,23,50,8,20,16,23,8,37,12,7,6,12,20,BigTwelve,50,17,56,3,13,13,20,10,29,11,6,3,16,20
3535,SEC,,74,22,44,11,19,19,25,6,27,11,17,2,16,17,PacTwelve,57,21,45,6,13,9,11,3,22,8,4,3,21,19
3536,SEC,,89,32,56,12,23,13,25,8,28,16,4,5,7,19,SEC,74,25,54,7,21,17,23,11,31,10,1,0,10,22
3537,SEC,@,61,21,53,7,25,12,16,3,26,12,5,3,19,18,SEC,88,30,68,6,23,22,25,14,39,15,11,4,8,13
3538,SEC,@,72,28,64,9,24,7,9,9,28,13,8,2,15,24,SEC,79,23,52,5,13,28,32,9,37,17,7,5,16,11
3539,SEC,,82,31,74,6,24,14,25,15,42,13,13,7,21,32,SEC,87,24,65,5,23,34,44,11,42,10,8,6,21,20
3540,SEC,@,48,14,47,7,18,13,16,4,27,7,8,1,16,13,SEC,77,27,57,14,29,9,12,7,34,15,6,4,12,12
3541,SEC,N,52,19,63,8,25,6,9,11,41,12,4,4,12,13,BigTen,56,23,59,3,9,7,15,8,38,15,7,8,9,7
3542,SEC,@,68,27,64,10,31,4,6,8,32,14,3,1,10,22,SEC,76,24,53,6,15,22,34,8,31,16,5,3,6,13
3543,SEC,,84,25,52,13,30,21,26,5,31,17,2,2,12,12,BigTwelve,78,30,61,9,28,9,12,3,26,11,8,5,6,18
3544,SEC,,74,23,52,14,39,14,19,2,30,16,5,3,11,24,SEC,81,24,58,9,22,24,33,10,40,10,4,0,8,16
3545,SEC,@,52,17,51,6,28,12,15,5,23,7,4,5,14,21,SEC,72,23,56,9,19,17,22,16,42,12,5,3,14,13
3546,SEC,N,66,21,55,9,26,15,18,7,29,9,7,5,10,16,BigTen,68,26,53,6,14,10,18,6,31,10,7,0,12,18
3547,SEC,,60,18,55,4,18,20,30,8,28,10,7,1,8,11,PacTwelve,79,29,61,13,24,8,10,11,44,12,4,4,13,22
3548,SEC,N,66,22,61,6,19,16,21,6,27,9,4,2,8,22,BigTen,75,24,49,7,17,20,30,6,36,11,3,3,15,21
3549,SEC,@,66,25,72,6,36,10,16,10,33,11,10,2,13,27,SEC,71,21,46,2,13,27,40,4,41,11,7,4,20,18
3550,SEC,,71,27,61,11,25,6,17,11,37,15,2,0,13,20,SEC,75,24,56,10,24,17,23,7,34,11,4,2,12,16
3551,SEC,@,77,28,62,10,30,11,14,11,25,17,6,2,12,24,SEC,80,21,49,11,21,27,29,10,32,10,5,3,17,21
3552,SEC,N,74,26,61,12,29,10,13,9,29,14,3,1,9,29,SEC,86,23,55,9,21,31,47,14,40,11,4,1,7,14
3553,SEC,@,75,29,67,8,27,9,11,12,38,11,0,4,16,22,ACC,80,26,56,10,26,18,30,9,29,18,5,1,13,15
3554,SEC,,47,14,51,2,19,17,32,7,31,4,4,3,13,20,SEC,69,21,52,5,18,22,25,9,40,12,7,7,14,24
3555,SEC,,75,23,57,7,18,22,23,8,24,14,9,6,7,20,BigTwelve,78,24,49,11,25,19,26,11,34,15,3,2,16,19
3556,SEC,@,85,29,62,15,32,12,15,11,33,17,9,1,14,18,ACC,80,29,65,8,30,14,19,14,34,14,11,5,13,16
3557,SEC,,66,27,68,6,28,6,8,12,30,16,9,3,12,17,ACC,74,27,52,3,15,17,20,5,29,21,11,8,15,13
3558,SEC,@,64,26,61,5,15,7,11,10,37,14,5,5,14,20,ACC,74,27,62,7,22,13,16,9,31,10,4,5,7,18
3559,SEC,N,54,19,60,3,18,13,23,15,39,8,6,5,14,15,BigTwelve,65,24,62,6,21,11,15,11,37,12,8,6,14,23
3560,SEC,@,60,23,62,3,18,11,14,11,37,13,7,2,13,14,ACC,43,18,52,1,10,6,10,5,28,8,7,4,15,16
3561,SEC,,59,20,49,2,12,17,22,6,28,11,7,2,11,18,BigTwelve,57,22,48,6,20,7,13,5,27,10,4,2,14,20
3562,BigTen,N,57,22,56,4,17,9,17,14,38,10,2,1,20,24,BigTwelve,89,33,72,6,19,17,30,19,43,15,15,3,6,19
3563,BigTen,N,61,19,58,5,22,18,21,14,36,11,2,0,10,19,ACC,72,26,54,9,15,11,19,7,30,12,5,7,9,18
3564,BigTen,,88,30,60,7,18,21,26,10,29,12,9,3,10,16,ACC,74,28,53,6,16,12,13,4,25,11,5,4,19,21
3565,BigTen,@,59,21,59,4,22,13,19,11,32,9,5,0,17,18,BigTen,84,33,59,7,21,11,18,7,33,16,7,4,14,20
3566,BigTen,,75,26,60,6,19,17,23,11,41,7,3,4,9,14,BigTen,70,27,65,7,21,9,11,9,34,10,3,3,8,18
3567,BigTen,@,80,24,54,6,17,26,33,8,25,11,5,2,9,21,BigTen,96,29,49,13,25,25,31,7,29,22,4,4,12,28
3568,BigTen,,85,34,53,9,14,8,10,7,29,21,3,1,9,14,BigTen,69,27,51,7,14,8,10,4,17,12,6,0,8,15
3569,BigTen,,56,21,56,7,22,7,10,5,32,12,3,1,12,20,BigTen,62,23,54,6,22,10,20,7,35,10,8,3,11,16
3570,BigTen,@,68,27,67,3,17,11,22,10,28,13,5,3,3,21,BigTen,91,32,53,7,15,20,22,2,31,22,1,5,10,20
3571,BigTen,@,57,22,48,2,12,11,14,6,27,9,4,2,16,20,BigTen,66,23,51,6,21,14,22,9,28,8,5,2,13,21
3572,BigTen,,76,26,58,9,19,15,19,11,36,18,8,2,9,19,BigTen,64,26,65,5,23,7,16,15,34,14,3,4,13,19
3573,BigTen,@,67,27,65,8,22,5,8,14,37,15,7,2,13,16,BigTen,71,26,53,9,18,10,14,5,26,13,7,8,12,12
3574,BigTen,,43,16,58,5,21,6,9,11,30,7,5,3,10,15,BigTen,57,24,59,7,23,2,9,17,42,10,7,5,11,12
3575,BigTen,,59,24,63,4,22,7,11,8,36,14,2,0,9,21,BigTen,68,24,64,7,19,13,18,12,36,10,2,4,5,15
3576,BigTen,@,68,24,53,8,19,12,18,4,29,18,9,4,12,17,BigTen,61,19,56,6,20,17,20,8,33,10,5,2,14,19
3577,BigTen,,70,24,50,8,17,14,22,6,20,12,7,0,14,21,BigTen,83,29,51,7,16,18,20,5,26,10,6,2,14,20
3578,BigTen,@,70,27,57,9,25,7,14,7,33,15,6,3,14,22,BigTen,66,21,54,7,21,17,22,10,35,11,6,2,15,20
3579,BigTen,,66,22,55,6,18,16,25,11,42,10,6,4,7,19,BigTen,50,18,56,4,18,10,14,5,27,5,2,0,10,20
3580,BigTen,@,73,25,52,13,26,10,16,4,28,17,12,1,13,16,BigTen,57,21,56,4,15,11,13,11,32,10,6,0,18,16
3581,BigTen,,73,27,60,11,26,8,13,7,24,14,6,1,7,16,BigTen,70,25,52,8,21,12,15,6,32,9,1,4,15,17
3582,BigTen,@,59,21,59,8,25,9,13,9,32,13,6,2,7,17,BigTen,62,23,53,5,15,11,13,8,36,10,5,1,10,14
3583,BigTen,N,55,22,48,6,15,5,9,4,26,8,2,2,14,13,BigTen,75,30,56,9,25,6,7,5,25,16,10,0,7,11
3584,BigTen,N,103,31,71,15,31,26,36,17,44,15,7,3,17,31,BigTwelve,99,31,71,7,23,30,38,11,36,16,9,2,11,32
3585,BigTen,,83,28,65,11,25,16,24,19,40,15,8,7,19,22,BigTen,87,31,64,9,18,16,22,15,36,12,13,7,13,19
3586,BigTen,N,62,19,59,4,21,20,29,15,35,8,6,2,13,17,ACC,77,27,51,8,19,15,18,5,24,14,7,5,10,23
3587,BigTen,,68,26,49,5,15,11,15,7,30,9,5,2,13,16,BigTen,75,28,56,10,20,9,14,7,23,12,9,4,7,15
3588,BigTen,@,72,27,64,10,23,8,9,10,31,9,5,6,14,16,BigTen,75,25,57,7,19,18,22,9,29,9,4,9,8,15
3589,BigTen,,76,29,62,4,22,14,18,6,27,14,14,6,11,22,BigTen,57,22,50,1,6,12,26,10,36,5,0,5,21,17
3590,BigTen,@,78,30,61,9,25,9,15,11,35,11,5,5,15,23,BigTen,75,23,60,8,20,21,31,12,30,11,10,5,11,19
3591,BigTen,,82,29,59,11,24,13,16,11,30,12,4,3,9,20,BigTen,75,24,54,8,18,19,25,12,30,11,2,2,12,20
3592,BigTen,@,60,24,44,7,13,5,8,2,17,10,2,2,15,20,BigTen,90,31,49,11,20,17,24,7,19,14,7,6,5,12
3593,BigTen,@,55,17,53,8,21,13,22,8,30,10,5,4,13,16,BigTen,68,23,56,5,18,17,21,5,33,12,5,5,7,21
3594,BigTen,,110,41,78,6,21,22,32,13,55,13,10,7,23,24,BigTen,102,37,80,11,32,17,29,6,34,24,6,4,16,28
3595,BigTen,@,60,21,49,7,20,11,12,7,28,11,7,0,14,22,BigTen,65,19,48,4,17,23,31,11,30,9,8,5,13,16
3596,BigTen,,64,22,57,8,24,12,16,10,34,11,6,2,14,21,BigTen,69,23,54,6,21,17,24,10,33,11,7,2,12,19
3597,BigTen,,63,25,51,4,19,9,14,8,31,10,4,4,15,21,BigTen,75,26,55,8,22,15,19,7,27,13,8,3,8,16
3598,BigTen,@,74,26,75,7,27,15,18,16,46,11,6,5,14,24,BigTen,75,24,62,6,18,21,28,13,39,14,5,9,12,16
3599,BigTen,@,90,32,68,10,29,16,19,14,36,18,10,4,20,35,BigTen,96,26,56,5,24,39,47,12,33,16,10,6,17,22
3600,BigTen,,63,22,55,8,24,11,16,12,40,12,4,1,16,15,BigTen,62,23,59,4,18,12,18,8,29,6,6,3,6,18
3601,BigTen,@,75,27,61,8,22,13,17,13,34,14,5,3,14,28,BigTen,86,25,52,8,18,28,33,7,27,13,5,3,10,20
3602,BigTen,@,96,34,58,12,23,16,22,5,28,18,5,4,11,22,BigTen,92,33,62,12,21,14,22,8,30,15,4,3,10,21
3603,BigTen,N,95,35,58,12,20,13,19,4,36,17,6,8,15,17,BigTen,73,29,65,9,26,6,10,6,26,17,10,3,12,14
3604,BigTen,N,60,23,56,9,22,5,9,11,34,7,2,6,10,14,BigTen,70,27,57,10,22,6,11,7,30,15,6,0,7,11
3605,BigTen,N,63,22,58,5,19,14,18,10,31,17,4,2,14,18,ACC,75,27,56,7,19,14,21,7,32,17,6,6,9,14
3606,BigTen,N,41,15,48,6,23,5,10,11,30,8,3,2,18,17,ACC,74,29,60,8,17,8,13,9,33,18,9,5,5,13
3607,BigTen,@,78,27,71,12,35,12,16,10,28,22,8,2,6,22,ACC,92,26,55,10,23,30,33,11,44,11,4,6,14,17
3608,BigTen,,78,26,55,9,22,17,24,7,41,13,5,3,13,15,BigTwelve,64,25,70,8,30,6,9,11,35,9,7,1,11,25
3609,BigTen,@,67,25,67,4,17,13,13,6,28,16,9,1,14,14,BigTen,89,34,67,12,29,9,10,4,31,27,7,6,13,13
3610,BigTen,,86,33,69,11,19,9,15,13,41,15,6,3,9,13,BigTen,83,34,74,12,35,3,5,13,36,21,7,2,8,16
3611,BigTen,@,90,34,77,9,29,13,17,12,45,11,4,8,19,23,BigTen,93,32,70,10,23,19,35,12,38,18,14,7,12,18
3612,BigTen,,68,23,53,6,20,16,23,9,35,16,10,9,18,12,BigTen,62,28,73,4,15,2,4,16,38,13,10,3,17,22
3613,BigTen,,83,34,60,6,14,9,18,8,34,22,5,3,10,18,BigTen,78,23,53,11,28,21,25,7,27,18,5,1,11,16
3614,BigTen,@,54,18,51,4,17,14,22,7,20,12,6,0,14,13,BigTen,89,37,62,11,24,4,9,10,34,29,10,4,10,18
3615,BigTen,,76,25,70,7,28,19,25,19,39,16,14,4,16,16,BigTen,84,30,53,11,23,13,18,4,35,23,14,4,21,21
3616,BigTen,,85,32,64,10,23,11,20,12,40,21,5,5,9,15,BigTen,72,27,63,7,22,11,17,11,33,19,4,0,12,19
3617,BigTen,@,83,30,60,11,18,12,19,7,28,24,15,3,13,19,BigTen,63,25,64,4,15,9,14,16,40,16,6,6,17,16
3618,BigTen,,81,27,58,9,19,18,23,10,31,22,6,4,11,17,BigTen,70,27,64,3,20,13,16,14,38,11,5,1,14,24
3619,BigTen,@,89,30,75,9,26,20,28,12,41,20,9,6,18,26,BigTen,101,36,82,8,24,21,31,17,47,20,10,14,12,21
3620,BigTen,@,66,21,64,4,21,20,27,14,30,17,12,2,8,18,BigTen,77,29,60,9,26,10,14,13,44,24,5,5,18,19
3621,BigTen,@,83,30,62,16,26,7,13,11,33,17,7,1,12,12,BigTen,69,26,58,11,34,6,9,9,31,18,6,6,14,15
3622,BigTen,@,59,22,53,9,19,6,7,7,32,11,9,2,19,18,BigTen,57,23,54,6,23,5,14,7,25,9,9,1,13,14
3623,BigTen,,90,31,65,12,21,16,19,14,36,24,6,2,11,17,BigTen,79,31,70,8,28,9,12,15,36,23,6,6,12,19
3624,BigTen,,92,34,62,16,30,8,19,10,37,26,3,4,17,21,BigTwelve,94,36,71,10,24,12,18,7,29,26,13,2,9,21
3625,BigTen,N,69,25,55,5,17,14,19,12,30,14,3,9,8,15,BigTwelve,68,27,60,4,15,10,12,11,31,10,4,2,9,21
3626,BigTen,,71,24,59,4,22,19,29,15,38,11,4,5,18,18,BigTwelve,70,27,66,8,24,8,11,16,41,13,7,5,15,25
3627,BigTen,,65,23,65,11,25,8,16,14,36,11,6,6,16,23,BigTen,67,24,57,4,12,15,23,13,41,10,11,5,15,24
3628,BigTen,@,77,28,54,10,15,11,14,8,30,13,5,2,11,13,BigTen,70,28,56,8,21,6,10,6,22,10,7,4,9,13
3629,BigTen,,67,23,52,8,20,13,19,9,34,15,7,6,18,19,BigTen,55,21,62,3,11,10,24,17,33,9,8,6,15,15
3630,BigTen,@,85,30,59,11,18,14,22,8,30,19,5,2,7,18,BigTen,78,25,60,9,17,19,24,12,38,21,1,10,10,18
3631,BigTen,@,77,27,55,10,26,13,17,11,30,15,1,5,11,16,BigTen,71,26,54,7,17,12,17,9,26,17,8,3,10,15
3632,BigTen,,72,23,58,4,19,22,28,7,34,14,4,10,11,20,BigTen,73,24,63,9,22,16,19,8,36,10,8,2,10,20
3633,BigTen,@,64,20,59,7,26,17,27,11,33,13,7,2,11,24,BigTen,70,21,49,2,18,26,38,9,36,8,6,6,10,23
3634,BigTen,,86,27,55,12,29,20,28,7,27,19,3,3,7,18,BigTen,77,27,56,8,17,15,18,9,31,11,4,3,14,25
3635,BigTen,@,74,27,54,8,18,12,17,5,33,15,6,4,13,19,BigTen,64,23,59,5,22,13,23,7,28,12,6,8,8,17
3636,BigTen,@,60,19,45,8,18,14,23,3,25,13,4,6,13,25,BigTen,71,24,58,2,12,21,37,18,44,9,7,4,7,23
3637,BigTen,,75,30,73,7,27,8,13,11,34,22,2,0,10,18,BigTen,89,32,64,8,22,17,20,6,35,8,4,8,5,15
3638,BigTen,@,79,31,57,8,20,9,11,11,31,18,6,7,10,17,BigTen,59,24,58,4,17,7,12,15,30,7,3,3,12,15
3639,BigTen,,63,22,52,8,25,11,16,7,31,11,2,4,7,14,BigTen,60,22,60,8,21,8,11,11,36,13,2,4,7,19
3640,BigTen,N,64,24,51,6,16,10,17,8,24,14,8,3,12,21,BigTen,72,26,47,7,15,13,20,7,27,15,7,3,15,17
3641,BigTen,,70,28,59,10,27,4,7,7,25,11,3,1,9,21,ACC,73,24,46,6,14,19,21,6,27,8,4,1,14,17
3642,BigTen,,53,20,48,6,19,7,11,3,25,12,8,3,12,9,BigTwelve,50,20,52,5,16,5,6,4,26,11,6,4,14,15
3643,BigTen,@,84,29,58,14,26,12,13,7,21,16,6,0,6,17,PacTwelve,102,39,58,15,24,9,18,9,29,23,4,4,8,15
3644,BigTen,,72,25,56,6,21,16,21,5,25,10,9,3,5,14,BigTen,69,24,50,8,19,13,19,7,36,10,2,6,13,17
3645,BigTen,,91,27,50,11,22,26,30,3,21,13,5,4,10,15,BigTen,85,36,64,9,18,4,5,9,26,9,7,3,12,23
3646,BigTen,@,64,22,51,10,21,10,11,4,30,10,3,4,10,21,BigTen,68,24,53,6,16,14,24,8,30,11,5,3,8,15
3647,BigTen,@,62,19,56,7,26,17,19,12,28,9,3,3,12,21,BigTen,70,24,46,5,11,17,23,8,30,13,8,4,11,18
3648,BigTen,,66,19,51,13,35,15,18,7,24,10,4,2,11,22,BigTen,70,21,52,4,19,24,28,16,39,8,5,2,15,18
3649,BigTen,,86,32,53,10,21,12,14,2,22,18,6,1,8,11,BigTen,57,23,48,5,16,6,9,6,24,10,3,0,17,19
3650,BigTen,,64,23,50,9,23,9,13,5,25,15,6,3,9,14,BigTen,58,23,60,3,16,9,9,10,34,12,5,5,10,15
3651,BigTen,@,78,30,60,9,26,9,18,2,30,17,6,1,8,27,BigTen,83,25,57,5,13,28,41,12,43,14,3,3,11,17
3652,BigTen,@,68,22,54,10,31,14,23,10,35,14,3,3,11,11,BigTen,64,24,59,6,16,10,13,9,32,9,8,1,7,18
3653,BigTen,,82,30,55,11,26,11,11,3,23,12,5,2,8,10,BigTen,70,30,61,5,16,5,8,10,29,9,4,1,10,16
3654,BigTen,@,65,23,51,8,22,11,17,5,24,13,5,5,7,15,BigTen,67,27,51,5,13,8,13,7,27,20,2,3,12,18
3655,BigTen,@,93,34,54,14,27,11,14,7,28,20,12,5,10,16,BigTen,57,21,51,2,15,13,22,10,23,11,6,0,16,14
3656,BigTen,N,74,25,60,6,25,18,23,10,35,6,6,4,13,15,BigTen,70,28,61,8,19,6,13,9,35,17,9,2,15,19
3657,BigTen,N,84,29,54,8,23,18,22,2,22,15,5,3,8,15,BigTen,77,31,67,3,13,12,14,15,38,11,2,1,11,16
3658,BigTen,N,71,27,48,10,23,7,9,2,24,17,7,2,8,13,BigTen,56,22,56,6,15,6,8,12,30,10,4,3,13,13
3659,BigTen,N,92,29,56,16,29,18,22,3,16,19,5,6,4,14,BigTwelve,91,35,64,7,16,14,16,12,34,17,3,3,10,22
3660,BigTen,N,73,28,57,6,17,11,14,6,23,11,4,4,6,15,ACC,69,28,61,5,20,8,12,11,33,12,4,5,11,18
3661,BigTen,N,68,25,58,11,31,7,7,2,29,16,3,2,8,16,PacTwelve,69,26,58,8,17,9,16,6,36,15,6,3,5,9
3662,BigTen,N,63,25,58,8,25,5,9,10,28,15,4,1,17,23,PacTwelve,65,20,52,5,14,20,27,7,26,7,12,2,14,20
3663,BigTen,N,58,22,51,7,23,7,9,3,27,17,3,6,12,14,BigTwelve,73,30,64,5,16,8,11,8,31,24,5,2,7,8
3664,BigTen,@,69,27,55,5,16,10,14,8,38,16,3,1,17,20,ACC,78,30,66,7,26,11,20,9,31,14,8,3,9,16
3665,BigTen,@,75,30,66,5,18,10,22,7,35,17,9,7,11,31,BigTen,74,20,53,3,13,31,45,9,43,11,5,8,15,20
3666,BigTen,,61,21,49,4,17,15,22,10,40,14,5,4,12,18,BigTen,52,19,53,7,19,7,12,6,25,13,5,1,11,23
3667,BigTen,,93,33,57,11,22,16,22,7,33,26,6,10,10,22,BigTen,65,25,60,3,8,12,27,13,29,7,8,3,13,20
3668,BigTen,N,63,23,56,7,23,10,14,2,25,11,7,6,17,26,BigTen,72,26,56,5,19,15,24,8,36,18,4,5,13,18
3669,BigTen,,65,23,54,5,14,14,17,9,38,15,6,7,13,14,BigTen,47,19,57,3,16,6,7,5,26,6,4,4,12,16
3670,BigTen,@,67,25,50,9,19,8,14,5,28,17,3,1,15,19,BigTen,72,24,52,10,23,14,20,5,25,13,5,3,11,17
3671,BigTen,,73,27,52,11,24,8,14,4,23,20,6,6,13,22,BigTen,84,26,53,11,21,21,24,11,35,21,4,0,13,14
3672,BigTen,@,72,29,52,11,17,3,6,5,26,14,4,4,14,22,BigTen,61,20,52,4,16,17,22,12,32,6,7,3,13,17
3673,BigTen,,74,25,52,10,25,14,21,8,36,20,5,4,15,19,BigTen,66,25,60,7,18,9,16,10,31,14,6,1,11,21
3674,BigTen,@,63,25,59,9,27,4,10,8,32,16,4,2,15,23,BigTen,80,27,53,5,15,21,25,1,25,18,5,1,10,12
3675,BigTen,,88,29,62,4,15,26,35,11,40,18,7,6,9,21,BigTen,72,23,59,5,13,21,28,8,35,13,5,2,10,26
3676,BigTen,,84,28,60,7,17,21,23,10,41,18,2,1,11,22,BigTen,74,28,65,5,18,13,25,15,38,12,8,3,8,22
3677,BigTen,N,78,28,57,10,22,12,18,10,43,19,4,8,11,21,BigTen,51,16,55,4,15,15,19,6,27,8,3,3,11,15
3678,BigTen,N,58,19,58,6,30,14,20,17,37,10,4,3,11,19,BigTen,63,21,51,4,12,17,23,8,31,10,5,5,9,18
3679,BigTen,N,70,25,57,8,23,12,17,4,24,13,3,1,10,14,BigTwelve,90,34,64,8,20,14,15,6,34,12,9,3,6,16
3680,BigTen,@,67,19,59,7,21,22,36,10,31,8,5,4,17,28,ACC,75,23,54,2,16,27,40,9,38,10,5,4,15,25
3681,BigTen,@,91,35,71,8,21,13,19,5,34,17,9,8,6,18,BigTen,82,30,75,9,28,13,15,14,41,17,1,0,14,16
3682,BigTen,@,70,25,57,6,19,14,22,10,37,16,5,5,8,10,BigTen,66,24,63,6,26,12,13,7,30,13,5,5,8,16
3683,BigTen,,78,25,61,9,24,19,27,8,33,20,7,12,11,17,BigTen,68,26,64,5,14,11,21,10,39,17,5,4,14,26
3684,BigTen,@,50,20,53,2,7,8,11,5,31,8,8,5,19,15,BigTen,52,17,56,2,14,16,20,12,37,8,9,5,17,11
3685,BigTen,,76,30,64,9,17,7,10,6,29,19,6,7,9,13,BigTen,78,31,62,7,14,9,13,7,34,19,5,6,12,13
3686,BigTen,@,72,25,61,8,24,14,20,8,28,12,7,4,12,23,BigTen,78,24,48,7,17,23,30,6,29,12,5,5,15,19
3687,BigTen,@,72,28,60,3,17,13,15,11,35,16,6,5,11,18,BigTen,63,25,60,3,14,10,22,11,30,11,7,4,9,18
3688,BigTen,,81,29,65,7,20,16,23,8,44,20,2,15,10,15,BigTen,71,27,76,7,21,10,15,9,34,16,8,6,5,17
3689,BigTen,,88,33,59,5,14,17,25,5,30,21,9,11,16,16,BigTen,73,29,77,6,21,9,12,17,40,10,6,5,16,18
3690,BigTen,@,49,18,56,3,13,10,17,10,36,7,7,5,11,19,BigTen,66,25,57,10,18,6,16,10,37,14,7,5,10,14
3691,BigTen,N,71,29,75,6,24,7,13,14,37,11,3,2,5,18,PacTwelve,82,32,62,9,23,9,12,6,40,21,1,8,8,17
3692,BigTen,N,53,17,57,4,21,15,18,12,35,8,9,4,14,20,ACC,66,21,50,8,18,16,22,5,29,15,3,3,17,19
3693,BigTen,@,58,25,63,4,18,4,7,14,38,6,9,5,16,20,ACC,60,18,49,7,15,17,22,8,30,7,8,7,17,10
3694,BigTen,@,72,27,69,3,7,15,18,16,35,12,8,3,12,17,BigTwelve,89,34,57,7,15,14,25,8,31,14,8,12,13,19
3695,BigTen,,66,25,58,6,16,10,13,11,29,12,6,3,9,13,BigTen,74,25,49,11,24,13,14,6,27,15,6,1,11,16
3696,BigTen,,66,25,60,5,21,11,20,8,36,10,6,4,7,16,BigTen,67,27,65,6,18,7,16,12,41,9,3,4,11,18
3697,BigTen,@,64,24,69,8,24,8,9,11,30,12,8,4,10,18,BigTen,65,24,52,3,6,14,20,7,35,8,6,11,12,13
3698,BigTen,@,61,23,63,3,15,12,19,10,36,12,6,4,12,19,BigTen,73,26,63,6,15,15,19,11,39,15,3,6,12,19
3699,BigTen,,83,28,65,9,17,18,24,13,37,13,4,4,9,16,BigTen,80,27,62,14,24,12,13,10,34,17,8,2,11,21
3700,BigTen,,69,24,60,6,14,15,24,20,50,13,8,4,22,22,BigTen,70,23,63,8,22,16,24,15,35,9,9,3,11,25
3701,BigTen,,82,31,56,5,17,15,20,6,36,18,6,3,12,18,BigTen,66,25,63,4,20,12,16,7,25,6,8,5,8,14
3702,BigTen,@,58,23,60,8,19,4,9,7,29,10,6,1,13,18,BigTen,57,19,46,5,17,14,20,5,31,10,5,1,17,10
3703,BigTen,N,67,26,76,8,24,7,10,10,33,7,7,3,7,24,BigTen,76,24,55,7,18,21,26,9,39,11,3,10,13,14
3704,BigTen,N,77,27,56,10,23,13,16,9,36,13,5,3,11,24,BigTwelve,58,19,51,7,20,13,27,8,28,7,4,5,12,18
3705,BigTen,N,66,24,56,12,22,6,7,10,33,15,3,7,15,17,ACC,70,22,53,8,18,18,24,8,26,13,7,1,7,11
3706,BigTen,,65,27,66,6,26,5,9,11,32,18,9,6,10,17,ACC,58,19,61,5,21,15,17,16,45,10,5,2,18,16
3707,BigTen,@,87,28,63,11,26,20,26,13,40,19,5,5,11,27,BigTen,77,25,60,4,15,23,34,8,31,10,6,5,11,19
3708,BigTen,@,69,24,63,3,20,18,20,18,45,11,4,15,13,23,BigTen,60,22,69,1,12,15,23,21,41,10,5,8,8,17
3709,BigTen,@,74,24,64,7,24,19,24,13,36,13,5,4,8,23,BigTen,72,26,57,8,22,12,23,11,37,12,3,3,13,22
3710,BigTen,@,59,21,60,2,14,15,22,7,26,8,9,3,6,22,BigTen,80,24,50,12,23,20,25,8,40,17,4,3,12,20
3711,BigTen,@,66,26,58,7,17,7,9,6,29,11,7,3,6,16,BigTen,59,19,50,7,19,14,19,8,29,10,4,4,12,12
3712,BigTen,,69,23,50,7,22,16,21,9,28,15,5,4,9,15,BigTen,65,27,63,5,17,6,12,16,36,10,6,2,8,18
